	Condition	NÂ° variables	Time	Status
0	PrimaryTumor_StageIIIA_1	14274	206.68254160881042	Solve_Succeeded
1	PrimaryTumor_StageIIIA_2	14274	232.66768074035645	Solve_Succeeded
2	PrimaryTumor_StageIA_3	14274	225.845538854599	Solve_Succeeded
3	PrimaryTumor_StageI_4	14274	221.6332128047943	Solve_Succeeded
4	PrimaryTumor_StageIIB_5	14274	251.7217297554016	Solve_Succeeded
5	PrimaryTumor_StageIV_6	14274	241.7417311668396	Solve_Succeeded
6	PrimaryTumor_StageIIB_7	14274	232.5950412750244	Solve_Succeeded
7	PrimaryTumor_StageIIA_8	14274	232.98594403266907	Solve_Succeeded
8	Metastatic_StageIIIC_9	14274	226.80752539634705	Solve_Succeeded
9	PrimaryTumor_StageIIB_10	14274	226.4266438484192	Solve_Succeeded
10	PrimaryTumor_StageIIIC_11	14274	224.2901840209961	Solve_Succeeded
11	PrimaryTumor_StageIIIB_12	14274	229.80256915092468	Solve_Succeeded
12	PrimaryTumor_StageIB_13	14274	225.1840217113495	Solve_Succeeded
13	PrimaryTumor_StageIIB_14	14274	261.6341223716736	Maximum_Iterations_Exceeded
14	PrimaryTumor_StageIIA_15	14274	224.11861753463745	Solve_Succeeded
15	PrimaryTumor_StageIIB_16	14274	250.46890592575073	Solve_Succeeded
16	PrimaryTumor_StageIIA_17	14274	230.19419527053833	Solve_Succeeded
17	PrimaryTumor_StageIIA_18	14274	227.7357692718506	Solve_Succeeded
18	PrimaryTumor_StageIIIB_19	14274	223.3515911102295	Solve_Succeeded
19	PrimaryTumor_StageX_20	14274	228.20875573158264	Solve_Succeeded
20	PrimaryTumor_StageIIIA_21	14274	240.7898964881897	Solve_Succeeded
21	PrimaryTumor_StageIIA_22	14274	259.35126852989197	Solved_To_Acceptable_Level
22	PrimaryTumor_StageIA_23	14274	244.77972626686096	Solve_Succeeded
23	PrimaryTumor_StageIIA_24	14274	242.06152510643005	Solve_Succeeded
24	PrimaryTumor_StageI_25	14274	250.39620447158813	Solve_Succeeded
25	PrimaryTumor_StageIIIA_26	14274	233.3863673210144	Solve_Succeeded
26	PrimaryTumor_StageIIA_27	14274	233.24215865135193	Solve_Succeeded
27	PrimaryTumor_StageIIA_28	14274	242.14569973945618	Solve_Succeeded
28	PrimaryTumor_StageIIA_29	14274	224.5841085910797	Solve_Succeeded
29	SolidTissueNormal_StageIIA_30	14274	243.60555911064148	Solve_Succeeded
30	PrimaryTumor_StageIIIC_31	14274	253.74435901641846	Solve_Succeeded
31	PrimaryTumor_StageIIB_32	14274	223.13022446632385	Solve_Succeeded
32	PrimaryTumor_StageIA_33	14274	233.706196308136	Solve_Succeeded
33	PrimaryTumor_StageIA_34	14274	235.41552186012268	Solve_Succeeded
34	PrimaryTumor_StageIIIC_35	14274	227.86900115013123	Solve_Succeeded
35	PrimaryTumor_StageIIA_36	14274	237.9687476158142	Solved_To_Acceptable_Level
36	PrimaryTumor_StageIIB_37	14274	229.59201574325562	Solve_Succeeded
37	SolidTissueNormal_StageIIIC_38	14274	239.03459572792053	Solve_Succeeded
38	PrimaryTumor_StageIIB_39	14274	235.88509154319763	Solve_Succeeded
39	PrimaryTumor_StageIA_40	14274	228.1677098274231	Solve_Succeeded
40	PrimaryTumor_StageIIA_41	14274	227.77423763275146	Solve_Succeeded
41	PrimaryTumor_StageIIIC_42	14274	236.3886525630951	Solve_Succeeded
42	PrimaryTumor_StageIIIB_43	14274	255.03440928459167	Solve_Succeeded
43	PrimaryTumor_StageI_44	14274	237.37506103515625	Solve_Succeeded
44	PrimaryTumor_StageIIA_45	14274	259.1112461090088	Solve_Succeeded
45	PrimaryTumor_StageIIA_46	14274	232.0749704837799	Solve_Succeeded
46	PrimaryTumor_StageII_47	14274	231.2420997619629	Solve_Succeeded
47	PrimaryTumor_StageIA_48	14274	219.26107621192932	Solve_Succeeded
48	PrimaryTumor_StageIIIA_49	14274	247.0425319671631	Solve_Succeeded
49	PrimaryTumor_StageI_50	14274	247.58657002449036	Solve_Succeeded
50	PrimaryTumor_StageIA_51	14274	245.60166668891907	Solve_Succeeded
51	PrimaryTumor_StageIIA_52	14274	230.8579981327057	Solve_Succeeded
52	PrimaryTumor_StageIIIB_53	14274	224.12031435966492	Solve_Succeeded
53	PrimaryTumor_StageIIA_54	14274	221.47982215881348	Solve_Succeeded
54	PrimaryTumor_StageIIIA_55	14274	226.155131816864	Solve_Succeeded
55	SolidTissueNormal_StageIIB_56	14274	224.77068376541138	Solve_Succeeded
56	PrimaryTumor_StageIIIA_57	14274	233.09877705574036	Solve_Succeeded
57	PrimaryTumor_StageIIB_58	14274	213.70251441001892	Solve_Succeeded
58	PrimaryTumor_StageIIB_59	14274	230.8641722202301	Solve_Succeeded
59	PrimaryTumor_StageIIA_60	14274	214.44918131828308	Solve_Succeeded
60	PrimaryTumor_StageI_61	14274	222.7190661430359	Solve_Succeeded
61	PrimaryTumor_StageIIIA_62	14274	231.76379251480103	Solve_Succeeded
62	PrimaryTumor_StageIIB_63	14274	223.2130515575409	Solve_Succeeded
63	PrimaryTumor_StageIIA_64	14274	240.99575281143188	Solve_Succeeded
64	PrimaryTumor_StageIIB_65	14274	225.9087188243866	Solve_Succeeded
65	PrimaryTumor_StageIIIA_66	14274	232.7890167236328	Solve_Succeeded
66	PrimaryTumor_StageIIA_67	14274	222.12884831428528	Solve_Succeeded
67	PrimaryTumor_StageNA_68	14274	234.93772101402283	Solve_Succeeded
68	PrimaryTumor_StageIIA_69	14274	224.3410210609436	Solve_Succeeded
69	PrimaryTumor_StageIIIA_70	14274	221.92148303985596	Solve_Succeeded
70	PrimaryTumor_StageIA_71	14274	231.0560963153839	Solve_Succeeded
71	PrimaryTumor_StageIIA_72	14274	220.64267492294312	Solve_Succeeded
72	PrimaryTumor_StageIIIA_73	14274	226.9899079799652	Solve_Succeeded
73	PrimaryTumor_StageIIB_74	14274	218.2676329612732	Solve_Succeeded
74	PrimaryTumor_StageIIB_75	14274	245.99825811386108	Solve_Succeeded
75	PrimaryTumor_StageIIB_76	14274	238.21933221817017	Solve_Succeeded
76	SolidTissueNormal_StageIIIA_77	14274	238.9766173362732	Solve_Succeeded
77	SolidTissueNormal_StageIIB_78	14274	263.10718536376953	Solved_To_Acceptable_Level
78	PrimaryTumor_StageIIA_79	14274	226.09592175483704	Solve_Succeeded
79	PrimaryTumor_StageIIA_80	14274	224.74154901504517	Solve_Succeeded
80	PrimaryTumor_StageIIIA_81	14274	245.0682806968689	Solve_Succeeded
81	PrimaryTumor_StageIIIA_82	14274	265.6362841129303	Solved_To_Acceptable_Level
82	PrimaryTumor_StageIIA_83	14274	230.9446771144867	Solve_Succeeded
83	PrimaryTumor_StageI_84	14274	226.54142427444458	Solve_Succeeded
84	SolidTissueNormal_StageI_85	14274	232.85378766059875	Solve_Succeeded
85	PrimaryTumor_StageIIA_86	14274	261.4875113964081	Solved_To_Acceptable_Level
86	PrimaryTumor_StageIIIC_87	14274	243.11829280853271	Solve_Succeeded
87	PrimaryTumor_StageIIA_88	14274	224.45048713684082	Solve_Succeeded
88	PrimaryTumor_StageIA_89	14274	227.4904909133911	Solve_Succeeded
89	PrimaryTumor_StageIIB_90	14274	233.68254494667053	Solve_Succeeded
90	PrimaryTumor_StageIIB_91	14274	231.22375082969666	Solve_Succeeded
91	PrimaryTumor_StageIA_92	14274	236.50148248672485	Solve_Succeeded
92	PrimaryTumor_StageIIB_93	14274	254.94048404693604	Solve_Succeeded
93	PrimaryTumor_StageIIB_94	14274	248.9282088279724	Solve_Succeeded
94	PrimaryTumor_StageIIA_95	14274	246.03155779838562	Solve_Succeeded
95	PrimaryTumor_StageX_96	14274	240.4635591506958	Solve_Succeeded
96	PrimaryTumor_StageIIB_97	14274	257.76304626464844	Solve_Succeeded
97	PrimaryTumor_StageIIB_98	14274	299.81062388420105	Maximum_Iterations_Exceeded
98	PrimaryTumor_StageIIA_99	14274	272.6091568470001	Solve_Succeeded
99	PrimaryTumor_StageIIA_100	14274	241.8451452255249	Solve_Succeeded
100	PrimaryTumor_StageIIA_101	14274	256.579904794693	Solve_Succeeded
101	PrimaryTumor_StageIIIA_102	14274	260.3154766559601	Solve_Succeeded
102	PrimaryTumor_StageI_103	14274	250.1668016910553	Solve_Succeeded
103	PrimaryTumor_StageIIIA_104	14274	255.38629293441772	Solve_Succeeded
104	PrimaryTumor_StageIIA_105	14274	253.2853820323944	Solve_Succeeded
105	PrimaryTumor_StageIIIA_106	14274	247.09196376800537	Solve_Succeeded
106	PrimaryTumor_StageIIIA_107	14274	263.8969531059265	Solve_Succeeded
107	PrimaryTumor_StageIIB_108	14274	258.48763513565063	Solve_Succeeded
108	PrimaryTumor_StageIIA_109	14274	253.15817427635193	Solve_Succeeded
109	PrimaryTumor_StageIIB_110	14274	260.0733699798584	Solve_Succeeded
110	PrimaryTumor_StageIIB_111	14274	267.7866544723511	Solve_Succeeded
111	PrimaryTumor_StageIIA_112	14274	250.1631920337677	Solve_Succeeded
112	PrimaryTumor_StageIIA_113	14274	256.80832386016846	Solve_Succeeded
113	SolidTissueNormal_StageIIA_114	14274	255.90561509132385	Solve_Succeeded
114	PrimaryTumor_StageIIA_115	14274	242.46443367004395	Solve_Succeeded
115	PrimaryTumor_StageIA_116	14274	255.9989686012268	Solve_Succeeded
116	PrimaryTumor_StageIIIA_117	14274	254.59136486053467	Solve_Succeeded
117	PrimaryTumor_StageIIB_118	14274	259.6969060897827	Solve_Succeeded
118	PrimaryTumor_StageIIB_119	14274	236.5013415813446	Solve_Succeeded
119	PrimaryTumor_StageIIA_120	14274	293.9366343021393	Solve_Succeeded
120	PrimaryTumor_StageIIA_121	14274	254.13093876838684	Solve_Succeeded
121	PrimaryTumor_StageIIA_122	14274	253.8478446006775	Solve_Succeeded
122	PrimaryTumor_StageIIB_123	14274	242.34483671188354	Solve_Succeeded
123	PrimaryTumor_StageIIIC_124	14274	260.3232102394104	Solve_Succeeded
124	PrimaryTumor_StageIIB_125	14274	259.6953020095825	Solve_Succeeded
125	PrimaryTumor_StageIIA_126	14274	258.1805877685547	Solve_Succeeded
126	PrimaryTumor_StageIIB_127	14274	250.5118772983551	Solve_Succeeded
127	PrimaryTumor_StageIIB_128	14274	248.74040150642395	Solve_Succeeded
128	PrimaryTumor_StageIIB_129	14274	260.3392143249512	Solve_Succeeded
129	PrimaryTumor_StageIIIA_130	14274	264.58121967315674	Solve_Succeeded
130	PrimaryTumor_StageIIB_131	14274	254.95535016059875	Solve_Succeeded
131	PrimaryTumor_StageIIIA_132	14274	264.1319704055786	Solve_Succeeded
132	PrimaryTumor_StageIIB_133	14274	276.4203622341156	Solve_Succeeded
133	PrimaryTumor_StageIIA_134	14274	264.6540832519531	Solve_Succeeded
134	PrimaryTumor_StageNA_135	14274	259.81371426582336	Solve_Succeeded
135	PrimaryTumor_StageIIIA_136	14274	253.7569968700409	Solve_Succeeded
136	PrimaryTumor_StageIIA_137	14274	249.08637690544128	Solve_Succeeded
137	SolidTissueNormal_StageIIA_138	14274	264.6007776260376	Solve_Succeeded
138	PrimaryTumor_StageIIB_139	14274	249.87742137908936	Solve_Succeeded
139	PrimaryTumor_StageI_140	14274	261.3842134475708	Solve_Succeeded
140	PrimaryTumor_StageIIA_141	14274	251.684396982193	Solve_Succeeded
141	PrimaryTumor_StageI_142	14274	258.1340036392212	Solve_Succeeded
142	PrimaryTumor_StageIIB_143	14274	266.3369700908661	Solve_Succeeded
143	PrimaryTumor_StageIIA_144	14274	260.976380109787	Solve_Succeeded
144	SolidTissueNormal_StageIIIC_145	14274	244.3923304080963	Solve_Succeeded
145	SolidTissueNormal_StageIIB_146	14274	262.2450375556946	Solve_Succeeded
146	PrimaryTumor_StageIIIA_147	14274	255.42142796516418	Solve_Succeeded
147	PrimaryTumor_StageIIB_148	14274	256.0651648044586	Solve_Succeeded
148	PrimaryTumor_StageIIB_149	14274	250.8113489151001	Solve_Succeeded
149	PrimaryTumor_StageIIA_150	14274	253.64839243888855	Solve_Succeeded
150	SolidTissueNormal_StageIIIA_151	14274	255.67437291145325	Solve_Succeeded
151	SolidTissueNormal_StageIA_152	14274	263.7000970840454	Solve_Succeeded
152	PrimaryTumor_StageIIIA_153	14274	241.86473107337952	Solve_Succeeded
153	SolidTissueNormal_StageI_154	14274	265.8356873989105	Solve_Succeeded
154	PrimaryTumor_StageIIA_155	14274	250.46301412582397	Solve_Succeeded
155	PrimaryTumor_StageIIB_156	14274	266.62493419647217	Solve_Succeeded
156	PrimaryTumor_StageIIB_157	14274	254.7786090373993	Solve_Succeeded
157	PrimaryTumor_StageIIA_158	14274	264.8002779483795	Solve_Succeeded
158	PrimaryTumor_StageIIIA_159	14274	261.46376514434814	Solve_Succeeded
159	PrimaryTumor_StageIA_160	14274	254.98970651626587	Solve_Succeeded
160	PrimaryTumor_StageIIA_161	14274	252.1310396194458	Solve_Succeeded
161	PrimaryTumor_StageIIB_162	14274	259.4544246196747	Solve_Succeeded
162	PrimaryTumor_StageIIA_163	14274	251.37299823760986	Solve_Succeeded
163	SolidTissueNormal_StageI_164	14274	288.18506026268005	Solve_Succeeded
164	SolidTissueNormal_StageIIA_165	14274	265.63669991493225	Solve_Succeeded
165	PrimaryTumor_StageIIB_166	14274	255.01044416427612	Solve_Succeeded
166	PrimaryTumor_StageIA_167	14274	274.17956018447876	Solve_Succeeded
167	PrimaryTumor_StageIIA_168	14274	267.6502914428711	Solve_Succeeded
168	PrimaryTumor_StageIIA_169	14274	265.4053304195404	Solve_Succeeded
169	PrimaryTumor_StageIA_170	14274	261.16622710227966	Solve_Succeeded
170	SolidTissueNormal_StageIA_171	14274	281.321053981781	Solve_Succeeded
171	PrimaryTumor_StageIIB_172	14274	264.7118909358978	Solved_To_Acceptable_Level
172	SolidTissueNormal_StageIIB_173	14274	252.1670377254486	Solve_Succeeded
173	PrimaryTumor_StageIIIA_174	14274	257.21443724632263	Solve_Succeeded
174	PrimaryTumor_StageIIB_175	14274	267.64305448532104	Solve_Succeeded
175	PrimaryTumor_StageIIA_176	14274	255.63371419906616	Solve_Succeeded
176	PrimaryTumor_StageIIA_177	14274	279.9582505226135	Solved_To_Acceptable_Level
177	PrimaryTumor_StageIB_178	14274	252.96946573257446	Solve_Succeeded
178	PrimaryTumor_StageIA_179	14274	253.02894735336304	Solve_Succeeded
179	PrimaryTumor_StageIIIA_180	14274	263.13712763786316	Solve_Succeeded
180	PrimaryTumor_StageIB_181	14274	261.8151240348816	Solve_Succeeded
181	PrimaryTumor_StageIIB_182	14274	259.22811794281006	Solve_Succeeded
182	PrimaryTumor_StageI_183	14274	299.6450002193451	Solve_Succeeded
183	PrimaryTumor_StageIV_184	14274	271.0410213470459	Solve_Succeeded
184	PrimaryTumor_StageIIA_185	14274	267.34847140312195	Solve_Succeeded
185	PrimaryTumor_StageIIIA_186	14274	297.294890165329	Solved_To_Acceptable_Level
186	PrimaryTumor_StageI_187	14274	254.33870124816895	Solve_Succeeded
187	PrimaryTumor_StageIIA_188	14274	267.0167224407196	Solve_Succeeded
188	SolidTissueNormal_StageIIA_189	14274	261.7227420806885	Solved_To_Acceptable_Level
189	PrimaryTumor_StageIIB_190	14274	255.82513236999512	Solve_Succeeded
190	PrimaryTumor_StageIIIA_191	14274	246.66803574562073	Solve_Succeeded
191	SolidTissueNormal_StageIIB_192	14274	270.4303848743439	Solve_Succeeded
192	PrimaryTumor_StageIIIA_193	14274	294.5472333431244	Solved_To_Acceptable_Level
193	PrimaryTumor_StageIIIA_194	14274	250.08246302604675	Solve_Succeeded
194	PrimaryTumor_StageIIB_195	14274	261.2038450241089	Solve_Succeeded
195	PrimaryTumor_StageIIIA_196	14274	258.01293182373047	Solve_Succeeded
196	PrimaryTumor_StageIIB_197	14274	278.4067339897156	Solve_Succeeded
197	PrimaryTumor_StageIIIA_198	14274	260.5615475177765	Solve_Succeeded
198	PrimaryTumor_StageIIIA_199	14274	256.40049743652344	Solve_Succeeded
199	PrimaryTumor_StageI_200	14274	254.23386549949646	Solve_Succeeded
200	PrimaryTumor_StageI_201	14274	253.02182865142822	Solve_Succeeded
201	PrimaryTumor_StageIIB_202	14274	273.68941497802734	Solve_Succeeded
202	PrimaryTumor_StageIIA_203	14274	270.23988461494446	Solve_Succeeded
203	Metastatic_StageIIB_204	14274	273.1176097393036	Solve_Succeeded
204	PrimaryTumor_StageIIA_205	14274	276.7963216304779	Solve_Succeeded
205	PrimaryTumor_StageIIB_206	14274	273.67936062812805	Solve_Succeeded
206	PrimaryTumor_StageIIB_207	14274	260.1832573413849	Solve_Succeeded
207	PrimaryTumor_StageIIA_208	14274	249.63421773910522	Solve_Succeeded
208	PrimaryTumor_StageI_209	14274	258.56707644462585	Solve_Succeeded
209	PrimaryTumor_StageI_210	14274	258.12428402900696	Solve_Succeeded
210	PrimaryTumor_StageIIB_211	14274	263.54824328422546	Solve_Succeeded
211	PrimaryTumor_StageIIB_212	14274	262.96608328819275	Solve_Succeeded
212	PrimaryTumor_StageIIIA_213	14274	266.8050000667572	Solve_Succeeded
213	PrimaryTumor_StageII_214	14274	259.3219735622406	Solve_Succeeded
214	PrimaryTumor_StageIIB_215	14274	260.2687497138977	Solve_Succeeded
215	PrimaryTumor_StageIIB_216	14274	257.5781202316284	Solve_Succeeded
216	SolidTissueNormal_StageIIIA_217	14274	280.74127173423767	Solve_Succeeded
217	PrimaryTumor_StageI_218	14274	262.25299072265625	Solve_Succeeded
218	PrimaryTumor_StageIIA_219	14274	270.0221788883209	Solve_Succeeded
219	PrimaryTumor_StageIIA_220	14274	256.5132920742035	Solve_Succeeded
220	SolidTissueNormal_StageNA_221	14274	295.42910075187683	Solved_To_Acceptable_Level
221	PrimaryTumor_StageIIIB_222	14274	282.93705463409424	Solve_Succeeded
222	PrimaryTumor_StageIIB_223	14274	281.31024718284607	Solve_Succeeded
223	SolidTissueNormal_StageIIIB_224	14274	265.93884921073914	Solve_Succeeded
224	PrimaryTumor_StageIIIC_225	14274	271.33034920692444	Solve_Succeeded
225	PrimaryTumor_StageIIB_226	14274	265.45432019233704	Solve_Succeeded
226	PrimaryTumor_StageIA_227	14274	270.4563910961151	Solve_Succeeded
227	SolidTissueNormal_StageIIIA_228	14274	274.77658128738403	Solve_Succeeded
228	PrimaryTumor_StageIB_229	14274	253.22897863388062	Solve_Succeeded
229	PrimaryTumor_StageIIA_230	14274	265.79536271095276	Solve_Succeeded
230	PrimaryTumor_StageIV_231	14274	276.10080671310425	Solve_Succeeded
231	PrimaryTumor_StageIIB_232	14274	267.46288800239563	Solve_Succeeded
232	PrimaryTumor_StageIIA_233	14274	270.47349643707275	Solve_Succeeded
233	PrimaryTumor_StageIIB_234	14274	257.1439907550812	Solve_Succeeded
234	PrimaryTumor_StageIIB_235	14274	266.1565046310425	Solve_Succeeded
235	PrimaryTumor_StageIIA_236	14274	257.88723587989807	Solve_Succeeded
236	PrimaryTumor_StageIIB_237	14274	277.5607442855835	Solved_To_Acceptable_Level
237	PrimaryTumor_StageIIIC_238	14274	264.26029324531555	Solve_Succeeded
238	PrimaryTumor_StageIIB_239	14274	273.81781005859375	Solve_Succeeded
239	PrimaryTumor_StageIIA_240	14274	269.57409167289734	Solve_Succeeded
240	PrimaryTumor_StageIIIA_241	14274	260.37013959884644	Solve_Succeeded
241	PrimaryTumor_StageIIIA_242	14274	265.3246591091156	Solve_Succeeded
242	SolidTissueNormal_StageIIA_243	14274	277.2785725593567	Solve_Succeeded
243	PrimaryTumor_StageIA_244	14274	267.6078841686249	Solve_Succeeded
244	PrimaryTumor_StageX_245	14274	261.77032232284546	Solve_Succeeded
245	PrimaryTumor_StageIIB_246	14274	284.1123204231262	Solve_Succeeded
246	PrimaryTumor_StageIIB_247	14274	260.8997950553894	Solve_Succeeded
247	PrimaryTumor_StageIIIC_248	14274	282.20721650123596	Solve_Succeeded
248	PrimaryTumor_StageI_249	14274	264.0855076313019	Solve_Succeeded
249	SolidTissueNormal_StageIIB_250	14274	270.2356595993042	Solved_To_Acceptable_Level
250	PrimaryTumor_StageIIA_251	14274	258.18797636032104	Solve_Succeeded
